Date,Reformate Tank Volume (BBL),LHCN/HHC Tank Volume (BBL),LCN Tank Volume (BBL),CYHEX/SAT C6 Tank Volume (BBL),Alkylate Tank Volume (BBL),CC5/Dimate Tank Volume (BBL),SAT C5 Tank Volume (BBL),NC4 Tank Volume (BBL),Reformate Octane,LHCN/HHC Octane,LCN Octane,CYHEX/SAT C6 Octane,Alkylate Octane,CC5/Dimate Octane,SAT C5 Octane,NC4 Octane,Reformate Sulfur (WPPM),LHCN/HHC Sulfur (WPPM),LCN Sulfur (WPPM),CYHEX/SAT C6 Sulfur (WPPM),Alkylate Sulfur (WPPM),CC5/Dimate Sulfur (WPPM),SAT C5 Sulfur (WPPM),NC4 Sulfur (WPPM),Reformate Aromatics (VOL %),LHCN/HHC Aromatics (VOL %),LCN Aromatics (VOL %),CYHEX/SAT C6 Aromatics (VOL %),Alkylate Aromatics (VOL %),CC5/Dimate Aromatics (VOL %),SAT C5 Aromatics (VOL %),NC4 Aromatics (LV%),Reformate Benzene (VOL %),LHCN/HHC Benzene (VOL %),LCN Benzene (VOL %),CYHEX/SAT C6 Benzene (VOL %),Alkylate Benzene (VOL %),CC5/Dimate Benzene (VOL %),SAT C5 Benzene (VOL %),NC4 Benzene (VOL %),Reformate Olefins (VOL %),LHCN/HHC Olefins (VOL %),LCN Olefins (VOL %),CYHEX/SAT C6 Olefins (VOL %),Alkylate Olefins (VOL %),CC5/Dimate Olefins (LV%),SAT C5 Olefins (LV%),NC4 Olefins (LV%),Reformate RVP (PSI),LHCN/HHC RVP (PSI),LCN RVP (PSI),CYHEX/SAT C6 RVP (PSI),Alkylate RVP (PSI),CC5/Dimate RVP (PSI),SAT C5 RVP (PSI),NC4 RVP (PSI),Reformate cost ($/bbl),LHCN/HHC cost ($/bbl),LCN cost ($/bbl),CYHEX/SAT C6 cost ($/bbl),Alkylate cost ($/bbl),CC5/Dimate cost ($/bbl),SAT C5 cost ($/bbl),NC4 cost ($/bbl)
2/25/2024,65312.5,84665.8,105128.2,57987.2,81894.3,28400,28729.9,60189.3,85.55,83.5,72.9,74.65,91.35,88.75,86.5,108.8,0.3,13.4,0.8,0.4,3.9,39,0.6,1,56.7,48.1,14.7,13.9,0.8,0.3,0.1,0,0,0.2,1.8,0.9,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.7,0.1,0.5,0.63,1.21,4.6,4.06,4.55,15.21,19.46,38.3,155,80,70,80,165,100,60,35
2/26/2024,61828.9,86481.6,98423.3,54325.3,76671.3,23400,23940.1,62634,85.55,83.5,72.9,74.65,91.35,88.75,86.5,108.8,0.3,13.4,0.8,0.4,3.9,39,0.6,1,56.7,48.1,14.7,13.9,0.8,0.3,0.1,0,0,0.2,1.8,0.9,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.7,0.1,0.5,0.63,1.21,4.6,4.06,4.55,15.21,19.46,38.3,155,80,70,80,165,100,60,35
2/27/2024,55911.3,86601.3,86571.6,43761,65547.4,20000,20588.2,59579.1,85.55,83.5,72.9,74.65,91.35,88.75,86.5,108.8,0.3,13.4,0.8,0.4,3.9,39,0.6,1,56.7,48.1,14.7,13.9,0.8,0.3,0.1,0,0,0.2,1.8,0.9,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.7,0.1,0.5,0.63,1.21,4.6,4.06,4.55,15.21,19.46,38.3,155,80,70,80,165,100,60,35
2/28/2024,53970.2,86187.1,76938.9,38862.9,55488.6,14200,20443.7,61815.9,85.55,83.5,72.9,74.65,91.35,88.75,86.5,108.7,0.3,13.4,0.8,0.4,3.9,39,0.6,1,56.7,48.1,14.7,13.9,0.8,0.3,0.1,0,0,0.2,1.8,0.9,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.7,0.1,0.5,0.63,1.21,4.6,4.06,4.55,15.21,19.46,38.3,155,80,70,80,165,100,60,35
2/29/2024,53992.3,86154.7,74712,40893.6,53177.6,11600,22807.4,64874.3,85.55,83.5,72.9,74.65,91.35,88.75,86.5,108.65,0.3,11.2,0.8,0.4,3.9,39,0.6,1,56.7,48.1,14.7,13.9,0.8,0.3,0.1,0,0,0.2,1.8,0.9,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.7,0.1,0.5,0.63,1.21,4.6,4.06,4.55,15.21,19.46,38.3,155,80,70,80,165,100,60,35
3/1/2024,54149.6,86142,73308.9,33492.1,46511.9,10300,22281.3,65790.2,85.55,83.5,72.9,74.65,91.35,88.75,86.5,108.65,0.3,8.6,0.8,0.4,3.9,39,0.6,1,56.7,48.1,14.7,13.9,0.8,0.3,0.1,0,0,0.2,1.8,0.9,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.7,0.1,0.5,0.63,1.21,4.6,4.06,4.55,15.21,19.46,38.3,155,80,70,80,165,100,60,35
3/2/2024,54217.5,86085.4,70810.7,36220,43753.2,10300,23702.9,67667.9,85.65,83.5,73,74.1,91.4,88.8,86.6,108.65,0.4,8.8,1.1,0.4,3.9,39,0.6,1,56.6,48,14.7,11.9,0.8,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.8,0.2,0.5,0.69,1.22,4.62,4.16,4.55,15.31,20.03,38.3,155,80,70,80,165,100,60,35
3/3/2024,54110,86004.4,66696.9,31634.7,41859.5,10300,21820.9,68872.3,85.7,83.4,73,72.45,91.4,88.8,86.6,108.65,0.4,9.8,1.2,0.4,4,39,0.6,1,56.5,47.8,14.7,5.7,0.8,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.9,0.3,0.5,0.72,1.27,4.63,4.46,4.54,15.35,20.57,38.3,155,80,70,80,165,100,60,35
3/4/2024,54035.1,85952.1,58759.3,17120.9,31826.8,10300,19921.9,69799.9,85.7,83.4,73,72.45,91.4,88.8,86.6,108.65,0.4,8.8,1.2,0.4,4,39,0.6,1,56.5,47.8,14.7,5.7,0.8,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.9,0.3,0.5,0.72,1.27,4.63,4.46,4.54,15.35,20.57,38.3,155,80,70,80,165,100,60,35
3/5/2024,54006.6,85897.8,57398.9,19616.4,31532.4,9800,23236.1,70213.2,85.7,83.4,73,72.45,91.4,88.8,86.6,108.65,0.4,8.3,1.2,0.4,4,39,0.6,1,56.5,47.8,14.7,5.7,0.8,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.9,0.3,0.5,0.72,1.27,4.63,4.46,4.54,15.35,20.57,38.3,155,80,70,80,165,100,60,35
3/6/2024,54059.1,73862.2,57403.9,21004.7,65485.4,8900,26238.4,70927.8,85.7,83.4,73,72.45,91.4,88.8,86.6,108.7,0.4,8.3,1.2,0.4,4,39,0.6,1,56.5,47.8,14.7,5.7,0.8,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.9,0.3,0.5,0.72,1.27,4.63,4.46,4.54,15.35,20.57,38.45,155,80,70,80,165,100,60,35
3/7/2024,54031,59333.7,57000.6,33522.3,73985.8,8900,31212.3,74372.2,85.7,83.4,73,72.45,91.4,88.8,86.6,108.7,0.4,8.3,1.2,0.4,4,39,0.6,1,56.5,47.8,14.7,5.7,0.8,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.9,0.3,0.5,0.72,1.27,4.63,4.46,4.54,15.35,20.57,38.5,155,80,70,80,165,100,60,35
3/8/2024,53923.1,58420.6,48278.1,38025.3,72914.4,8900,31809,72006.4,85.7,83.4,73,72.45,91.4,88.8,86.6,108.7,0.4,8.3,1.2,0.4,4,39,0.6,1,56.5,47.8,14.7,5.7,0.8,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0,49.9,0.3,0.5,0.72,1.27,4.63,4.46,4.54,15.35,20.57,38.5,155,80,70,80,165,100,60,35
3/9/2024,53890.5,58237.8,42747.7,24048,63785.1,8800,33836.2,73186.8,85.75,83.4,72.8,72.5,91.35,88.9,86.6,108.7,0.3,8,0.9,0.4,4.5,39,0.6,1,56.7,47.8,14.7,5.8,1.3,0.3,0.1,0,0,0.2,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0.2,50,0.3,0.5,0.66,1.26,4.57,4.46,4.64,15.66,20.57,38.5,155,80,70,80,165,100,60,35
3/10/2024,53889,58242,42677.8,36673.3,61118.4,8800,38559.2,74594.6,85.8,83.35,72.7,72.75,91.05,88.9,86.6,108.7,0.3,6.7,0.8,0.4,7,39,0.6,1,56.7,47.9,14.7,6.1,3.9,0.3,0.1,0,0,0.3,1.8,0.9,0.1,0.2,0.1,0,0.5,0.9,0.7,0,1.2,50.1,0.3,0.5,0.63,1.21,4.54,4.43,5.16,15.82,20.57,38.5,155,80,70,80,165,100,60,35
3/11/2024,53898.3,58253.5,38750,19539,51953.6,8800,37769.1,77035.5,85.8,83.35,72.7,72.75,91.05,88.9,86.6,108.7,0.3,6.7,0.8,0.4,7,39,0.6,1,56.7,47.9,14.7,6.1,3.9,0.3,0.1,0,0,0.3,1.8,0.9,0.1,0.2,0.1,0,0.5,0.9,0.7,0,1.2,50.1,0.3,0.5,0.63,1.21,4.54,4.43,5.16,15.82,20.57,38.5,155,80,70,80,165,100,60,35
3/12/2024,53929.4,53140.2,38166.3,19042.1,47819.4,8800,35356,75259.1,85.8,83.35,72.7,72.75,91.05,88.9,86.6,108.7,0.3,6.7,0.8,0.4,7,39,0.6,1,56.7,47.9,14.7,6.1,3.9,0.3,0.1,0,0,0.3,1.8,0.9,0.1,0.2,0.1,0,0.5,0.9,0.7,0,1.2,50.1,0.3,0.5,0.63,1.21,4.54,4.43,5.16,15.82,20.57,38.5,155,80,70,80,165,100,60,35
3/13/2024,53892,43184.4,37203.9,29155.6,47176.6,8800,36660.5,74759.1,85.8,83.35,72.7,72.75,91.05,88.9,86.6,108.55,0.3,6.7,0.8,0.4,7,39,0.6,1,56.7,47.9,14.7,6.1,3.9,0.3,0.1,0,0,0.3,1.8,0.9,0.1,0.2,0.1,0,0.5,0.9,0.7,0,1.2,50.1,0.3,0.5,0.63,1.21,4.54,4.43,5.16,15.82,20.57,38.15,155,80,70,80,165,100,60,35
3/14/2024,53830.8,43159.6,27777.1,18282.9,39248.2,8800,29992.1,74385.6,85.8,83.35,72.7,72.75,91.05,88.9,86.6,108.45,0.3,6.7,0.8,0.4,7,39,0.6,1,56.7,47.9,14.7,6.1,3.9,0.3,0.1,0,0,0.3,1.8,0.9,0.1,0.2,0.1,0,0.5,0.9,0.7,0,1.2,50.1,0.3,0.5,0.63,1.21,4.54,4.43,5.16,15.82,20.57,38,155,80,70,80,165,100,60,35
3/15/2024,53785.2,43170,24345.7,21567.8,24766.7,8800,30973.7,76506.7,85.8,83.35,72.7,72.75,91.05,88.9,86.6,108.45,0.3,6.7,0.8,0.4,7,39,0.6,1,56.7,47.9,14.7,6.1,3.9,0.3,0.1,0,0,0.3,1.8,0.9,0.1,0.2,0.1,0,0.5,0.9,0.7,0,1.2,50.1,0.3,0.5,0.63,1.21,4.54,4.43,5.16,15.82,20.57,38,155,80,70,80,165,100,60,35
3/16/2024,53790.5,43192.3,24336.8,33261.5,23469.7,8800,35340.4,79392.4,85.8,83.45,72.6,72.9,91.1,88.9,86.9,108.45,0.3,6.7,1.1,0.4,6.7,39,1.6,1,56.7,47.9,14.7,6.3,3.7,0.3,0.1,0,0,0.3,1.8,0.8,0.1,0.2,0.1,0,0.5,0.9,0.7,0,1.1,50.2,0.4,0.5,0.63,1.22,4.52,4.45,5.11,15.71,21.16,38,155,80,70,80,165,100,60,35
3/17/2024,53774.9,43205.1,20927.5,25536.5,29127.2,8800,30696.5,81488.5,85.8,83.9,72.45,73.65,91.45,88.8,87,108.45,0.3,6.5,1.5,0.6,5.2,39,2.1,1,56.7,47.7,14.7,7.7,2.3,0.3,0.1,0,0,0.3,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0.7,50.3,0.4,0.5,0.63,1.24,4.49,4.56,4.88,15.58,21.47,38,155,80,70,80,165,100,60,35
3/18/2024,53767.7,44358.1,20287.7,31397.1,41566.9,8800,33139.7,83553.8,85.8,83.9,72.45,73.65,91.75,88.8,87,108.45,0.3,6.5,1.5,0.6,5,39,2.1,1,56.7,47.7,14.7,7.7,1.8,0.3,0.1,0,0,0.3,1.8,0.8,0,0.2,0.1,0,0.5,0.9,0.7,0,0.3,50.3,0.4,0.5,0.63,1.24,4.49,4.56,4.86,15.58,21.47,38,155,80,70,80,165,100,60,35
3/19/2024,53784.1,53270.7,15817.5,19296.4,40921.5,8800,30744.9,85244.7,85.8,84.1,72.45,73.65,91.95,88.8,87,108.45,0.3,5.6,1.5,0.6,4.9,39,2.1,1,56.7,48.8,14.7,7.7,1.5,0.3,0.1,0,0,0.3,1.8,0.8,0,0.2,0.1,0,0.5,0.7,0.7,0,0.1,50.3,0.4,0.5,0.63,1.24,4.49,4.56,4.84,15.58,21.47,38,155,80,70,80,165,100,60,35
3/20/2024,53772.6,61521.3,15541.3,30126.9,40281.3,8800,34645,86249.7,85.8,84.25,72.45,73.65,91.95,88.8,87,108.35,0.3,5.1,1.5,0.6,4.9,39,2.1,1,56.7,49.3,14.7,7.7,1.5,0.3,0.1,0,0,0.3,1.8,0.8,0,0.2,0.1,0,0.5,0.6,0.7,0,0.1,50.3,0.4,0.5,0.63,1.24,4.49,4.56,4.84,15.58,21.47,37.8,155,80,70,80,165,100,60,35
3/21/2024,53769.8,63373.8,15988.1,35677.3,39471.6,8800,36494,86813.4,85.8,85.15,72.45,73.65,91.95,88.8,87,108.35,0.3,5.1,1.5,0.6,4.9,39,2.1,1,56.7,49.3,14.7,7.7,1.5,0.3,0.1,0,0,0.3,1.8,0.8,0,0.2,0.1,0,0.5,0.6,0.7,0,0.1,50.3,0.4,0.5,0.63,1.24,4.49,4.56,4.84,15.58,21.47,37.7,155,80,70,80,165,100,60,35
3/22/2024,53793,56498.1,16559.6,28924.8,36534.2,8800,38452.9,88625.4,85.8,85.7,72.45,73.65,91.95,88.8,87,108.35,0.3,5.1,1.5,0.6,4.9,39,2.1,1,56.7,49.3,14.7,7.7,1.5,0.3,0.1,0,0,0.3,1.8,0.8,0,0.2,0.1,0,0.5,0.6,0.7,0,0.1,50.3,0.4,0.5,0.63,1.24,4.49,4.56,4.84,15.58,21.47,37.7,155,80,70,80,165,100,60,35
3/23/2024,53864,42152.8,13254,18406.8,26223.5,8700,33647.1,89396.5,85.8,85.55,72.6,73.7,91.95,88.8,87,108.35,0.3,5.6,1.3,0.6,5.1,39,2.2,1,56.7,49.6,14.4,7.7,1.5,0.3,0,0,0,0.3,1.8,0.8,0,0.2,0,0,0.5,0.6,0.7,0,0.1,50.3,0.3,0.5,0.63,1.3,4.58,4.66,4.84,15.58,21.44,37.7,155,80,70,80,165,100,60,35
3/24/2024,53846.3,41215,12290.4,20421.3,20498.1,8900,35082.4,90701.4,85.8,85.1,72.65,73.9,91.9,88.8,87,108.35,0.3,7.2,1.2,0.4,5.6,39,2.3,1,56.7,50.5,14.3,7.8,1.6,0.3,0,0,0,0.3,1.8,0.8,0,0.2,0,0,0.5,0.5,0.7,0,0.2,50.3,0.2,0.5,0.63,1.46,4.61,4.98,4.86,15.58,21.42,37.7,155,80,70,80,165,100,60,35
3/25/2024,53808.4,46182.5,13957.2,32477.8,20338.9,12000,39301.5,93041.7,85.8,85.1,72.65,73.9,91.9,88.8,87,108.35,0.3,7.2,1.2,0.4,5.6,39,2.3,1,56.7,50.5,14.3,7.8,1.6,0.3,0,0,0,0.3,1.8,0.8,0,0.2,0,0,0.5,0.5,0.7,0,0.2,50.3,0.2,0.5,0.63,1.46,4.61,4.98,4.86,15.58,21.42,37.7,155,80,70,80,165,100,60,35
3/26/2024,53775.4,51466.6,18352.5,27605.1,16322.5,15400,40265.7,95274.9,85.8,85.1,72.65,73.9,91.9,88.8,87,108.35,0.3,7.2,1.2,0.4,5.6,39,2.3,1,56.7,50.5,14.3,7.8,1.6,0.3,0,0,0,0.3,1.8,0.8,0,0.2,0,0,0.5,0.5,0.7,0,0.2,50.3,0.2,0.5,0.63,1.46,4.61,4.98,4.86,15.58,21.42,37.7,155,80,70,80,165,100,60,35
3/27/2024,54514.8,56813,18325.9,24726.5,13966,15700,41740.8,97899.9,85.8,85.1,72.65,73.9,91.9,88.8,87,108.35,0.3,7.2,1.2,0.4,5.6,39,2.3,1,56.7,50.5,14.3,7.8,1.6,0.3,0,0,0,0.3,1.8,0.8,0,0.2,0,0,0.5,0.5,0.7,0,0.2,50.3,0.2,0.5,0.63,1.46,4.61,4.98,4.86,15.58,21.42,37.7,155,80,70,80,165,100,60,35
3/28/2024,62353.8,60751.9,18355.8,35312,13959.4,15700,44997.3,99826.4,85.8,85.1,72.65,73.9,91.9,88.8,87,108.35,0.3,7.2,1.2,0.4,5.6,39,2.3,1,56.7,50.5,14.3,7.8,1.6,0.3,0,0,0,0.3,1.8,0.8,0,0.2,0,0,0.5,0.5,0.7,0,0.2,50.3,0.2,0.5,0.63,1.46,4.61,4.98,4.86,15.58,21.42,37.7,155,80,70,80,165,100,60,35
3/29/2024,73117.2,55342.5,18328.1,36509.5,13920.7,15800,40459.8,101505.3,85.8,85.1,72.65,73.9,91.9,88.8,87,108.35,0.3,7.2,1.2,0.4,5.6,39,2.3,1,56.7,50.5,14.3,7.8,1.6,0.3,0,0,0,0.3,1.8,0.8,0,0.2,0,0,0.5,0.5,0.7,0,0.2,50.3,0.2,0.5,0.63,1.46,4.61,4.98,4.86,15.58,21.42,37.7,155,80,70,80,165,100,60,35
3/30/2024,119321.4,60812.9,18303.8,49067.1,13932.7,15800,45685.8,103521.3,88.75,84.8,72.65,73.85,91.9,88.8,87,108.35,0.4,6.5,1.2,0.4,5.6,39,2.3,1,61.1,48.7,14.3,7.2,1.7,0.3,0,0,0.1,0.3,1.8,0.8,0,0.2,0,0.1,0.5,0.5,0.7,0,0.2,50.3,0.2,0.5,0.94,1.6,4.61,4.97,4.84,15.58,21.42,37.7,155,80,70,80,165,100,60,35
3/31/2024,130128.9,65994.5,18286.1,61693.6,13898.8,15900,50522.1,104936.8,89.75,83.65,72.65,73.65,91.9,88.8,87,108.35,0.4,3.8,1.2,0.3,5.6,39,2.3,1,62.6,41.9,14.3,4.9,2,0.3,0,0,0.1,0.4,1.8,0.7,0,0.2,0,0.1,0.5,0.3,0.7,0,0.2,50.3,0.2,0.5,1.05,2.15,4.61,4.92,4.75,15.58,21.42,37.7,155,80,70,80,165,100,60,35
4/1/2024,139910.9,71081.5,22643.4,69997.4,13898.8,15900,55169.9,107032.2,89.8,83.65,72.65,73.65,91.9,88.8,87,108.35,0.4,3.8,1.2,0.3,5.6,39,2.3,1,62.6,41.9,14.3,4.9,2,0.3,0,0,0.1,0.4,1.8,0.7,0,0.2,0,0.1,0.5,0.3,0.7,0,0.2,50.3,0.2,0.5,1.05,2.15,4.61,4.92,4.75,15.58,21.42,37.7,155,80,70,80,165,100,60,35
4/2/2024,134921.9,68310.4,35116.9,60821.8,13899.3,15900,52926.8,109311,89.8,83.65,72.65,73.65,91.9,88.8,87,108.35,0.4,3.8,1.2,0.3,5.6,39,2.3,1,62.6,41.9,14.3,4.9,2,0.3,0,0,0.1,0.4,1.8,0.7,0,0.2,0,0.1,0.5,0.3,0.7,0,0.2,50.3,0.2,0.5,1.05,2.15,4.61,4.92,4.75,15.58,21.42,37.7,155,80,70,80,165,100,60,35
4/3/2024,142776.9,72573,47946.7,59466.3,13895.8,15900,56388.9,111263.5,89.8,83.65,72.65,73.65,91.9,88.8,87,108.1,0.4,3.8,1.2,0.3,5.6,39,2.3,1,62.6,41.9,14.3,4.9,2,0.3,0,0,0.1,0.4,1.8,0.7,0,0.2,0,0.1,0.5,0.3,0.7,0,0.2,50.3,0.2,0.5,1.05,2.15,4.61,4.92,4.75,15.58,21.42,37.37,155,80,70,80,165,100,60,35
4/4/2024,148922.8,75344.9,60718.1,51027.6,13922.8,15900,56568.8,113311.8,89.8,83.65,72.65,73.65,91.9,88.8,87,108,0.4,3.8,1.2,0.3,5.6,39,2.3,1,62.6,41.9,14.3,4.9,2,0.3,0,0,0.1,0.4,1.8,0.7,0,0.2,0,0.1,0.5,0.3,0.7,0,0.2,50.3,0.2,0.5,1.05,2.15,4.61,4.92,4.75,15.58,21.42,37.2,155,80,70,80,165,100,60,35
4/5/2024,160048,80133.5,73387.4,49571.5,17275.5,15900,60597.5,115533.4,89.8,83.65,72.65,73.65,91.9,88.8,87,108,0.4,3.8,1.2,0.3,5.6,39,2.3,1,62.6,41.9,14.3,4.9,2,0.3,0,0,0.1,0.4,1.8,0.7,0,0.2,0,0.1,0.5,0.3,0.7,0,0.2,50.3,0.2,0.5,1.05,2.15,4.61,4.92,4.75,15.58,21.42,37.2,155,80,70,80,165,100,60,35
4/6/2024,172093.9,85358.1,84803.6,51141.7,56104.7,15900,65124.6,117288.9,89.8,83.65,72.55,73.5,91.9,88.8,87,108,0.3,3.8,1.1,0.3,5.6,39,2.1,1,63.9,41.9,10.6,5,2,0.3,0,0,0,0.4,1.3,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0.2,50.3,0.2,0.5,0.82,2.15,4.67,4.9,4.75,15.58,21.35,37.2,155,80,70,80,165,100,60,35
4/7/2024,173373.8,86983.2,86418.6,46697.5,56439.6,15900,65987.3,118297.4,89.8,83.65,72.5,73.1,91.9,88.8,87,108,0.3,3.8,1,0.3,2.1,39,2,1,64.6,41.9,8.6,5.4,1.1,0.3,0,0,0,0.4,1,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0.1,50.3,0.2,0.5,0.7,2.15,4.71,4.84,4.75,15.58,21.31,37.2,155,80,70,80,165,100,60,35
4/8/2024,157041.3,77679,86338.4,17575,70567.9,15900,59630.7,120236.6,89.8,83.65,72.5,73.1,91.9,88.8,87,108,0.3,3.8,1,0.3,1,39,2,1,64.6,41.9,8.6,5.4,0.9,0.3,0,0,0,0.4,1,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0.1,50.3,0.2,0.5,0.7,2.15,4.71,4.84,4.75,15.58,21.31,37.2,155,80,70,80,165,100,60,35
4/9/2024,155811.8,75157.2,80321.6,21478.6,91117.8,15900,57838.6,123040.8,89.8,83.65,72.5,73.1,91.9,88.8,87,108,0.3,3.8,1,0.3,1,39,2,1,64.6,41.9,8.6,5.4,0.9,0.3,0,0,0,0.4,1,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0.1,50.3,0.2,0.5,0.7,2.15,4.71,4.84,4.75,15.58,21.31,37.2,155,80,70,80,165,100,60,35
4/10/2024,156034.5,74471.5,71225,32318,91045.5,16600,56338.2,124918,89.8,83.65,72.5,73.1,92.4,88.8,87,108,0.3,3.8,1,0.3,2.2,39,2,1,64.6,41.9,8.6,5.4,1,0.3,0,0,0,0.4,1,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0,50.3,0.2,0.5,0.7,2.15,4.71,4.84,5.31,15.58,21.31,37.2,155,80,70,80,165,100,60,35
4/11/2024,166093.3,75481.7,76378.9,41670,89863.9,22000,59742,127188,89.8,83.65,72.5,73.1,92.65,88.8,87,108,0.3,3.8,1,0.3,39,62.7,2,1,64.6,41.9,8.6,5.4,1,0.3,0,0,0,0.4,1,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0,50.3,0.2,0.5,0.7,2.15,4.71,4.84,5.61,15.58,21.31,37.2,155,80,70,80,165,100,60,35
4/12/2024,167466.3,56380,81082.7,37181.8,81320.9,28900,55302.9,129775.4,89.8,83.65,72.5,73.1,92.65,88.8,87,108,0.3,3.8,1,0.3,108,108,2,1,64.6,41.9,8.6,5.4,1,0.3,0,0,0,0.4,1,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0,50.3,0.2,0.5,0.7,2.15,4.71,4.84,5.61,15.58,21.31,37.2,155,80,70,80,165,100,60,35
4/13/2024,173982.6,60996.1,88478.9,46008.2,57083.7,34700,55684.7,133336.9,90.75,83.65,73.2,73.3,92.55,90.4,87.1,108,0.4,3.4,1.1,0.3,86,108,1.3,1,66.1,42.7,9.9,5.7,1,0.3,0,0,0,0.4,1.2,0.7,0,0.2,0,0,0.5,0.3,0.7,0,0,52.3,0.2,0.5,0.68,2.06,4.76,4.88,5.6,17.11,21.18,37.2,155,80,70,80,165,100,60,35
4/14/2024,173115.7,63030,85331.9,47521.4,53647.9,35700,53658.9,139122.3,91.05,83.5,73.5,73.85,92.05,90.95,87.2,108,0.4,2.1,1.1,0.4,3.3,108,0.8,1,66.6,45.4,10.3,6.6,1.1,0.3,0,0,0,0.4,1.3,0.8,0,0.2,0,0,0.5,0.1,0.7,0,0,53,0.1,0.5,0.67,1.72,4.78,5.02,5.55,17.64,21.09,37.2,155,80,70,80,165,100,60,35
4/15/2024,165148.3,71735.5,85780.2,35771.8,55938,37500,50290.6,144504.7,91.05,83.5,73.5,73.85,92.05,90.95,87.2,108,0.4,2.1,1.1,0.4,3.3,108,0.8,1,66.6,45.4,10.3,6.6,1.1,0.3,0,0,0,0.4,1.3,0.8,0,0.2,0,0,0.5,0.1,0.7,0,0,53,0.1,0.5,0.67,1.72,4.78,5.02,5.55,17.64,21.09,37.2,155,80,70,80,165,100,60,35
4/16/2024,164340.6,74732,79214.5,28930.9,57733.1,39600,48885.5,148763.6,91.05,83.5,73.5,73.85,92.05,90.95,87.2,108,0.4,2.1,1.1,0.4,3.3,108,0.8,1,66.6,45.4,10.3,6.6,1.1,0.3,0,0,0,0.4,1.3,0.8,0,0.2,0,0,0.5,0.1,0.7,0,0,53,0.1,0.5,0.67,1.72,4.78,5.02,5.55,17.64,21.09,37.2,155,80,70,80,165,100,60,35
4/17/2024,169305.1,79764.5,77044.3,28854.1,61107.2,43300,48850.5,153170.5,91.05,83.5,73.5,73.85,92.05,90.95,87.2,108,0.4,2.1,1.1,0.4,3.3,108,0.8,1,66.6,45.4,10.3,6.6,1.1,0.3,0,0,0,0.4,1.3,0.8,0,0.2,0,0,0.5,0.1,0.7,0,0,53,0.1,0.5,0.67,1.72,4.78,5.02,5.55,17.64,21.09,37.14,155,80,70,80,165,100,60,35
4/18/2024,174362.9,93059.9,76378.7,39228.9,36747.1,50500,51884.9,158244.9,91.05,83.5,73.5,73.85,92.05,90.95,87.2,108,0.4,2.1,1.1,0.4,3.3,108,0.8,1,66.6,45.4,10.3,6.6,1.1,0.3,0,0,0,0.4,1.3,0.8,0,0.2,0,0,0.5,0.1,0.7,0,0,53,0.1,0.5,0.67,1.72,4.78,5.02,5.55,17.64,21.09,37.1,155,80,70,80,165,100,60,35
4/19/2024,175899.9,94831.1,73436,39087.8,35935.4,52200,50727.4,163238.3,91.05,83.5,73.5,73.85,92.05,90.95,87.2,108,0.4,2.1,1.1,0.4,3.3,108,0.8,1,66.6,45.4,10.3,6.6,1.1,0.3,0,0,0,0.4,1.3,0.8,0,0.2,0,0,0.5,0.1,0.7,0,0,53,0.1,0.5,0.67,1.72,4.78,5.02,5.55,17.64,21.09,37.1,155,80,70,80,165,100,60,35
4/20/2024,180331.1,91997.1,67544.7,37103.7,39458.1,46700,51263.3,167799.1,90.5,83.5,73.75,73.9,91.95,90.45,87.85,108,0.3,2,1.8,0.4,3.4,108,1,1,66.3,45.6,12.1,6.8,1,0.3,0.1,0,0,0.4,1.5,0.8,0,0.2,0.1,0,0.5,0.1,0.7,0,0,53.3,0.2,0.5,0.61,1.67,4.63,4.69,5.36,16.7,20.96,37.1,155,80,70,80,165,100,60,35
